Updated Date,Expiration Date,Ticker,Strike,Last,Theor.,IV,Delta,Gamma,Theta,Vega,Rho,Volume,Open Int,Vol/OI,Type,Last Trade,Avg IV
20231012,20231020,spy,200.00,0.01,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,"5,598",0.0,Put,10/05/23,14.71%
20231012,20231020,spy,205.00,0.01,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,954,0.0,Put,09/28/23,14.71%
20231012,20231020,spy,210.00,0.01,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,"1,907",0.0,Put,09/27/23,14.71%
20231012,20231020,spy,215.00,0.02,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,"3,276",0.0,Put,09/27/23,14.71%
20231012,20231020,spy,220.00,0.01,0.01,142.43%,-0.0004,2e-05,-0.00821,0.00093,-4e-05,5,"4,997",0.0,Put,10/11/23,14.71%
20231012,20231020,spy,225.00,0.02,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,"2,882",0.0,Put,09/28/23,14.71%
20231012,20231020,spy,230.00,0.01,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,"2,772",0.0,Put,10/02/23,14.71%
20231012,20231020,spy,235.00,0.01,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,"12,162",0.0,Put,10/04/23,14.71%
20231012,20231020,spy,240.00,0.01,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,"3,939",0.0,Put,10/09/23,14.71%
20231012,20231020,spy,245.00,0.01,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,"3,201",0.0,Put,10/03/23,14.71%
20231012,20231020,spy,250.00,0.01,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,"16,784",0.0,Put,10/03/23,14.71%
20231012,20231020,spy,255.00,0.01,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,"4,622",0.0,Put,10/06/23,14.71%
20231012,20231020,spy,260.00,0.01,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,"11,674",0.0,Put,10/06/23,14.71%
20231012,20231020,spy,265.00,0.02,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,"15,623",0.0,Put,10/06/23,14.71%
20231012,20231020,spy,270.00,0.01,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,"6,931",0.0,Put,10/06/23,14.71%
20231012,20231020,spy,275.00,0.01,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,"3,673",0.0,Put,10/09/23,14.71%
20231012,20231020,spy,280.00,0.01,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,"7,076",0.0,Put,10/09/23,14.71%
20231012,20231020,spy,285.00,0.02,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,"7,977",0.0,Put,10/09/23,14.71%
20231012,20231020,spy,290.00,0.01,0.01,87.55%,-0.00064,4e-05,-0.00782,0.00144,-6e-05,11,"11,709",0.0,Put,10/11/23,14.71%
20231012,20231020,spy,295.00,0.01,0.01,84.12%,-0.00066,4e-05,-0.00779,0.00149,-6e-05,386,"9,623",0.04,Put,10/11/23,14.71%
20231012,20231020,spy,300.00,0.01,0.01,80.75%,-0.00069,5e-05,-0.00775,0.00154,-7e-05,23,"18,052",0.0,Put,10/11/23,14.71%
20231012,20231020,spy,305.00,0.02,0.02,80.07%,-0.00101,7e-05,-0.01096,0.0022,-0.0001,0,"14,521",0.0,Put,10/09/23,14.71%
20231012,20231020,spy,310.00,0.01,0.01,74.14%,-0.00075,5e-05,-0.00767,0.00166,-7e-05,33,"9,045",0.0,Put,10/11/23,14.71%
20231012,20231020,spy,315.00,0.02,0.02,75.23%,-0.0014,9e-05,-0.01389,0.00297,-0.00013,6,"10,130",0.0,Put,10/11/23,14.71%
20231012,20231020,spy,320.00,0.02,0.02,71.87%,-0.00147,0.0001,-0.0138,0.00309,-0.00014,"1,433","5,873",0.24,Put,10/11/23,14.71%
20231012,20231020,spy,325.00,0.03,0.03,71.20%,-0.00215,0.00015,-0.01939,0.00438,-0.0002,21,"12,179",0.0,Put,10/11/23,14.71%
20231012,20231020,spy,330.00,0.04,0.03,66.65%,-0.00194,0.00014,-0.01648,0.00398,-0.00018,12,"12,479",0.0,Put,10/11/23,14.71%
20231012,20231020,spy,335.00,0.03,0.03,64.48%,-0.00237,0.00018,-0.01911,0.00477,-0.00022,71,"6,626",0.01,Put,10/11/23,14.71%
20231012,20231020,spy,340.00,0.05,0.04,62.12%,-0.00283,0.00022,-0.0216,0.0056,-0.00026,187,"9,810",0.02,Put,10/11/23,14.71%
20231012,20231020,spy,345.00,0.04,0.04,59.62%,-0.00332,0.00026,-0.02396,0.00648,-0.00031,95,"7,077",0.01,Put,10/11/23,14.71%
20231012,20231020,spy,350.00,0.05,0.05,57.66%,-0.0042,0.00033,-0.02863,0.008,-0.00039,136,"27,113",0.01,Put,10/11/23,14.71%
20231012,20231020,spy,355.00,0.05,0.05,54.31%,-0.00445,0.00037,-0.02834,0.00842,-0.00041,55,"46,610",0.0,Put,10/11/23,14.71%
20231012,20231020,spy,360.00,0.06,0.06,52.05%,-0.00546,0.00047,-0.03262,0.01011,-0.00051,153,"76,283",0.0,Put,10/11/23,14.71%
20231012,20231020,spy,365.00,0.08,0.07,49.16%,-0.0062,0.00055,-0.03443,0.01131,-0.00057,42,"26,088",0.0,Put,10/11/23,14.71%
20231012,20231020,spy,370.00,0.09,0.07,45.82%,-0.00662,0.00063,-0.03398,0.01198,-0.00061,171,"108,770",0.0,Put,10/11/23,14.71%
20231012,20231020,spy,375.00,0.09,0.08,43.25%,-0.00795,0.00078,-0.03767,0.01408,-0.00073,78,"107,197",0.0,Put,10/11/23,14.71%
20231012,20231020,spy,380.00,0.08,0.08,40.23%,-0.00901,0.00094,-0.03907,0.01572,-0.00083,"2,156","56,845",0.04,Put,10/11/23,14.71%
20231012,20231020,spy,382.00,0.09,0.09,39.48%,-0.01019,0.00106,-0.0427,0.01751,-0.00094,30,863,0.03,Put,10/11/23,14.71%
20231012,20231020,spy,384.00,0.11,0.1,38.40%,-0.01098,0.00117,-0.04428,0.01868,-0.00101,1,186,0.01,Put,10/11/23,14.71%
20231012,20231020,spy,385.00,0.1,0.1,37.97%,-0.01162,0.00124,-0.04598,0.01962,-0.00107,931,"76,886",0.01,Put,10/11/23,14.71%
20231012,20231020,spy,386.00,0.1,0.1,37.29%,-0.01181,0.00128,-0.04579,0.0199,-0.00109,531,135,3.93,Put,10/11/23,14.71%
20231012,20231020,spy,388.00,0.16,0.11,36.16%,-0.01269,0.0014,-0.04724,0.02118,-0.00117,4,"1,111",0.0,Put,10/11/23,14.71%
20231012,20231020,spy,390.00,0.11,0.11,35.02%,-0.01363,0.00154,-0.04861,0.02253,-0.00125,700,"129,810",0.01,Put,10/11/23,14.71%
20231012,20231020,spy,392.00,0.14,0.12,33.85%,-0.01462,0.00169,-0.04991,0.02394,-0.00134,57,"1,643",0.03,Put,10/11/23,14.71%
20231012,20231020,spy,394.00,0.18,0.12,32.47%,-0.01519,0.00183,-0.04943,0.02473,-0.00139,86,"1,209",0.07,Put,10/11/23,14.71%
20231012,20231020,spy,395.00,0.12,0.12,31.97%,-0.016,0.00194,-0.05088,0.02586,-0.00147,647,"41,728",0.02,Put,10/11/23,14.71%
20231012,20231020,spy,396.00,0.16,0.13,31.46%,-0.01684,0.00206,-0.05228,0.02701,-0.00154,19,"6,547",0.0,Put,10/11/23,14.71%
20231012,20231020,spy,397.00,0.16,0.12,30.76%,-0.01718,0.00214,-0.05199,0.02749,-0.00157,117,314,0.37,Put,10/11/23,14.71%
20231012,20231020,spy,398.00,0.14,0.14,30.58%,-0.01911,0.00236,-0.05656,0.03009,-0.00175,260,"15,383",0.02,Put,10/11/23,14.71%
20231012,20231020,spy,399.00,0.16,0.14,29.71%,-0.01899,0.00241,-0.05464,0.02994,-0.00174,"1,350","2,404",0.56,Put,10/11/23,14.71%
20231012,20231020,spy,400.00,0.15,0.15,29.48%,-0.021,0.00265,-0.05902,0.0326,-0.00192,"4,224","90,079",0.05,Put,10/11/23,14.71%
20231012,20231020,spy,401.00,0.15,0.15,28.77%,-0.02147,0.00277,-0.05864,0.03322,-0.00196,148,"7,736",0.02,Put,10/11/23,14.71%
20231012,20231020,spy,402.00,0.15,0.15,28.05%,-0.02196,0.00289,-0.05826,0.03386,-0.00201,"3,182","9,919",0.32,Put,10/11/23,14.71%
20231012,20231020,spy,403.00,0.15,0.15,27.34%,-0.02247,0.00303,-0.05786,0.03452,-0.00205,402,"43,612",0.01,Put,10/11/23,14.71%
20231012,20231020,spy,404.00,0.17,0.16,26.76%,-0.02358,0.00322,-0.05896,0.03595,-0.00215,173,"7,601",0.02,Put,10/11/23,14.71%
20231012,20231020,spy,405.00,0.16,0.16,26.18%,-0.02474,0.00343,-0.06,0.03743,-0.00226,"6,154","33,896",0.18,Put,10/11/23,14.71%
20231012,20231020,spy,406.00,0.17,0.17,25.71%,-0.02652,0.0037,-0.06242,0.03967,-0.00242,315,"27,471",0.01,Put,10/11/23,14.71%
20231012,20231020,spy,407.00,0.18,0.18,25.22%,-0.02837,0.00399,-0.06474,0.04196,-0.00258,340,"8,296",0.04,Put,10/11/23,14.71%
20231012,20231020,spy,408.00,0.2,0.18,24.60%,-0.02971,0.00425,-0.06557,0.0436,-0.0027,"3,399","10,848",0.31,Put,10/11/23,14.71%
20231012,20231020,spy,409.00,0.2,0.2,24.19%,-0.03229,0.00463,-0.06903,0.04671,-0.00294,685,"7,868",0.09,Put,10/11/23,14.71%
20231012,20231020,spy,410.00,0.21,0.21,23.65%,-0.03438,0.00499,-0.071,0.04919,-0.00312,"12,622","97,878",0.13,Put,10/11/23,14.71%
20231012,20231020,spy,411.00,0.21,0.21,22.89%,-0.03538,0.00527,-0.07031,0.05036,-0.00321,"1,249","18,937",0.07,Put,10/11/23,14.71%
20231012,20231020,spy,412.00,0.24,0.23,22.42%,-0.03827,0.00574,-0.07336,0.0537,-0.00347,568,"10,725",0.05,Put,10/11/23,14.71%
20231012,20231020,spy,413.00,0.26,0.25,22.01%,-0.04189,0.00629,-0.07743,0.05779,-0.0038,418,"26,484",0.02,Put,10/11/23,14.71%
20231012,20231020,spy,414.00,0.28,0.27,21.56%,-0.04565,0.00689,-0.08122,0.06194,-0.00413,339,"20,711",0.02,Put,10/11/23,14.71%
20231012,20231020,spy,415.00,0.28,0.28,21.01%,-0.04898,0.00748,-0.08362,0.06553,-0.00443,"3,609","100,528",0.04,Put,10/11/23,14.71%
20231012,20231020,spy,416.00,0.31,0.31,20.64%,-0.05428,0.00827,-0.08907,0.07111,-0.0049,"6,238","27,599",0.23,Put,10/11/23,14.71%
20231012,20231020,spy,417.00,0.36,0.33,20.16%,-0.05919,0.00906,-0.09304,0.07614,-0.00534,805,"58,648",0.01,Put,10/11/23,14.71%
20231012,20231020,spy,418.00,0.36,0.36,19.65%,-0.06436,0.00992,-0.09666,0.08128,-0.0058,"17,387","22,235",0.78,Put,10/11/23,14.71%
20231012,20231020,spy,419.00,0.4,0.4,19.28%,-0.07155,0.01097,-0.10276,0.0882,-0.00644,"2,200","30,033",0.07,Put,10/11/23,14.71%
20231012,20231020,spy,420.00,0.44,0.44,18.85%,-0.07905,0.01211,-0.10825,0.09517,-0.00709,"42,568","168,535",0.25,Put,10/11/23,14.71%
20231012,20231020,spy,421.00,0.49,0.49,18.47%,-0.08804,0.01341,-0.11481,0.10319,-0.00788,"8,338","16,408",0.51,Put,10/11/23,14.71%
20231012,20231020,spy,422.00,0.55,0.53,17.98%,-0.09689,0.01478,-0.11978,0.11077,-0.00866,"18,123","19,481",0.93,Put,10/11/23,14.71%
20231012,20231020,spy,423.00,0.65,0.59,17.58%,-0.10787,0.01637,-0.12631,0.11976,-0.00962,"3,383","31,253",0.11,Put,10/11/23,14.71%
20231012,20231020,spy,424.00,0.67,0.67,17.22%,-0.12097,0.01811,-0.13399,0.12994,-0.01077,"10,335","37,128",0.28,Put,10/11/23,14.71%
20231012,20231020,spy,425.00,0.76,0.76,16.90%,-0.13617,0.02004,-0.1424,0.14106,-0.01209,"12,424","86,860",0.14,Put,10/11/23,14.71%
20231012,20231020,spy,426.00,0.86,0.85,16.46%,-0.15159,0.02213,-0.14871,0.15164,-0.01337,"5,584","55,000",0.1,Put,10/11/23,14.71%
20231012,20231020,spy,427.00,0.95,0.95,16.07%,-0.16972,0.02441,-0.15583,0.16325,-0.01493,"12,228","24,779",0.49,Put,10/11/23,14.71%
20231012,20231020,spy,428.00,1.1,1.09,15.77%,-0.1914,0.02683,-0.16432,0.17604,-0.01679,"6,857","34,613",0.2,Put,10/11/23,14.71%
20231012,20231020,spy,429.00,1.22,1.22,15.36%,-0.2141,0.02946,-0.17053,0.18822,-0.01867,"4,265","34,213",0.12,Put,10/11/23,14.71%
20231012,20231020,spy,430.00,1.39,1.39,15.04%,-0.2407,0.03217,-0.17753,0.20105,-0.02087,"28,863","83,677",0.34,Put,10/11/23,14.71%
20231012,20231020,spy,431.00,1.58,1.58,14.69%,-0.27001,0.035,-0.18329,0.21346,-0.02318,"5,869","11,154",0.53,Put,10/11/23,14.71%
20231012,20231020,spy,432.00,1.79,1.79,14.31%,-0.30207,0.03791,-0.18729,0.22514,-0.02577,"7,313","13,823",0.53,Put,10/11/23,14.71%
20231012,20231020,spy,433.00,2.05,2.03,13.93%,-0.33765,0.04084,-0.18986,0.23583,-0.02842,"6,483","16,709",0.39,Put,10/11/23,14.71%
20231012,20231020,spy,434.00,2.33,2.3,13.54%,-0.37654,0.04369,-0.1902,0.24502,-0.03147,"14,984","12,554",1.19,Put,10/11/23,14.71%
20231012,20231020,spy,435.00,2.61,2.61,13.16%,-0.41922,0.04632,-0.18846,0.25211,-0.03463,"25,495","44,393",0.57,Put,10/11/23,14.71%
20231012,20231020,spy,436.00,2.96,2.96,12.77%,-0.46591,0.04868,-0.18412,0.25618,-0.03725,"13,612","22,508",0.6,Put,10/11/23,14.71%
20231012,20231020,spy,437.00,3.38,3.35,12.33%,-0.51584,0.05065,-0.17584,0.25681,-0.04046,"10,093","11,640",0.87,Put,10/11/23,14.71%
20231012,20231020,spy,438.00,3.77,3.77,11.85%,-0.56981,0.05213,-0.1635,0.25282,-0.04335,"7,367","14,028",0.53,Put,10/11/23,14.71%
20231012,20231020,spy,439.00,4.33,4.26,11.39%,-0.6273,0.05648,-0.14808,0.2432,-0.04575,"1,958","8,414",0.23,Put,10/11/23,14.71%
20231012,20231020,spy,440.00,4.8,4.8,10.86%,-0.6879,0.05261,-0.12812,0.22678,-0.04737,"10,453","65,397",0.16,Put,10/11/23,14.71%
20231012,20231020,spy,441.00,6.0,5.37,10.16%,-0.75479,0.0496,-0.10135,0.2008,-0.04785,122,"17,529",0.01,Put,10/11/23,14.71%
20231012,20231020,spy,442.00,5.99,5.99,9.13%,-0.8354,0.05606,-0.0653,0.15638,-0.04386,748,"6,921",0.11,Put,10/11/23,14.71%
20231012,20231020,spy,443.00,8.03,6.69,7.32%,-0.9647,0.02578,-0.01163,0.04278,-0.01454,120,"3,680",0.03,Put,10/11/23,14.71%
20231012,20231020,spy,444.00,8.75,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,63,378,0.17,Put,10/11/23,14.71%
20231012,20231020,spy,445.00,8.15,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,628,"13,603",0.05,Put,10/11/23,14.71%
20231012,20231020,spy,446.00,9.2,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,18,"1,826",0.01,Put,10/11/23,14.71%
20231012,20231020,spy,447.00,10.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,27,261,0.1,Put,10/11/23,14.71%
20231012,20231020,spy,448.00,11.65,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,"29,308","6,457",4.54,Put,10/11/23,14.71%
20231012,20231020,spy,449.00,12.65,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,"1,556",310,5.02,Put,10/11/23,14.71%
20231012,20231020,spy,450.00,12.96,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,"56,592","5,939",9.53,Put,10/11/23,14.71%
20231012,20231020,spy,451.00,15.65,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,160,39,4.1,Put,10/11/23,14.71%
20231012,20231020,spy,452.00,16.55,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,"2,220",205,10.83,Put,10/11/23,14.71%
20231012,20231020,spy,453.00,18.09,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,67,16,4.19,Put,10/11/23,14.71%
20231012,20231020,spy,454.00,18.67,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,690,79,8.73,Put,10/11/23,14.71%
20231012,20231020,spy,455.00,19.55,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,"6,320",407,15.53,Put,10/11/23,14.71%
20231012,20231020,spy,456.00,20.81,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,590,36,16.39,Put,10/11/23,14.71%
20231012,20231020,spy,457.00,35.55,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,10/03/23,14.71%
20231012,20231020,spy,458.00,22.93,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,66,6,11.0,Put,10/11/23,14.71%
20231012,20231020,spy,459.00,24.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,4,1,4.0,Put,10/11/23,14.71%
20231012,20231020,spy,460.00,25.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,"1,603",111,14.44,Put,10/11/23,14.71%
20231012,20231020,spy,461.00,31.9,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,09/26/23,14.71%
20231012,20231020,spy,462.00,26.96,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,9,2,4.5,Put,10/11/23,14.71%
20231012,20231020,spy,463.00,36.99,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,09/26/23,14.71%
20231012,20231020,spy,464.00,28.91,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,630,40,15.75,Put,10/11/23,14.71%
20231012,20231020,spy,465.00,29.91,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,232,22,10.55,Put,10/11/23,14.71%
20231012,20231020,spy,466.00,33.58,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,09/21/23,14.71%
20231012,20231020,spy,467.00,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,,14.71%
20231012,20231020,spy,468.00,42.14,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,09/26/23,14.71%
20231012,20231020,spy,470.00,34.83,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,104,13,8.0,Put,10/11/23,14.71%
20231012,20231020,spy,472.00,36.93,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,5,1,5.0,Put,10/11/23,14.71%
20231012,20231020,spy,474.00,38.97,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,4,1,4.0,Put,10/11/23,14.71%
20231012,20231020,spy,475.00,39.8,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,163,20,8.15,Put,10/11/23,14.71%
20231012,20231020,spy,476.00,47.65,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,09/28/23,14.71%
20231012,20231020,spy,478.00,55.82,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,10/05/23,14.71%
20231012,20231020,spy,480.00,43.21,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,9,4,2.25,Put,10/11/23,14.71%
20231012,20231020,spy,482.00,46.88,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,10,2,5.0,Put,10/11/23,14.71%
20231012,20231020,spy,484.00,59.69,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,10/05/23,14.71%
20231012,20231020,spy,485.00,48.96,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,334,20,16.7,Put,10/11/23,14.71%
20231012,20231020,spy,486.00,56.15,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,10/06/23,14.71%
20231012,20231020,spy,488.00,58.16,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,10/06/23,14.71%
20231012,20231020,spy,490.00,53.94,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,1,1,1.0,Put,10/11/23,14.71%
20231012,20231020,spy,492.00,66.92,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,10/04/23,14.71%
20231012,20231020,spy,494.00,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,,14.71%
20231012,20231020,spy,495.00,70.42,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,10/05/23,14.71%
20231012,20231020,spy,496.00,72.19,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,10/05/23,14.71%
20231012,20231020,spy,498.00,59.84,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,08/25/23,14.71%
20231012,20231020,spy,500.00,64.88,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,16,4,4.0,Put,10/11/23,14.71%
20231012,20231020,spy,502.00,69.89,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,09/21/23,14.71%
20231012,20231020,spy,504.00,52.74,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,08/02/23,14.71%
20231012,20231020,spy,505.00,79.93,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,10/04/23,14.71%
20231012,20231020,spy,506.00,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,,14.71%
20231012,20231020,spy,510.00,83.81,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,10/02/23,14.71%
20231012,20231020,spy,515.00,91.13,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,10/05/23,14.71%
20231012,20231020,spy,520.00,96.2,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,10/05/23,14.71%
20231012,20231020,spy,525.00,99.83,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,10/04/23,14.71%
20231012,20231020,spy,530.00,104.9,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,10/04/23,14.71%
20231012,20231020,spy,535.00,109.91,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,10/04/23,14.71%
20231012,20231020,spy,540.00,116.04,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,10/05/23,14.71%
20231012,20231020,spy,545.00,121.11,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,10/05/23,14.71%
20231012,20231020,spy,550.00,121.65,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,09/26/23,14.71%
20231012,20231020,spy,555.00,104.41,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,07/14/23,14.71%
20231012,20231020,spy,560.00,136.17,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,10/05/23,14.71%
20231012,20231020,spy,565.00,134.53,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,09/22/23,14.71%
20231012,20231020,spy,570.00,134.44,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,09/21/23,14.71%
20231012,20231020,spy,575.00,129.75,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,08/09/23,14.71%
20231012,20231020,spy,580.00,156.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,10/05/23,14.71%
20231012,20231020,spy,585.00,138.7,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,08/09/23,14.71%
20231012,20231020,spy,590.00,143.73,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,08/09/23,14.71%
20231012,20231020,spy,595.00,138.87,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,07/27/23,14.71%
20231012,20231020,spy,600.00,175.99,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Put,10/05/23,14.71%
20231012,20231027,spy,325.00,110.86,113.08,86.30%,0.96218,0.00107,-0.24125,0.07219,0.12606,5,0,0.0,Call,10/11/23,14.23%
20231012,20231027,spy,330.00,103.19,108.1,82.71%,0.96043,0.00116,-0.24077,0.07493,0.12779,0,20,0.0,Call,10/09/23,14.23%
20231012,20231027,spy,335.00,0.0,103.11,79.14%,0.95855,0.00126,-0.24015,0.07784,0.1295,0,0,0.0,Call,,14.23%
20231012,20231027,spy,340.00,111.32,98.14,75.59%,0.95653,0.00137,-0.23938,0.08093,0.13119,0,5,0.0,Call,09/14/23,14.23%
20231012,20231027,spy,345.00,77.79,93.16,72.08%,0.95434,0.00149,-0.23844,0.08423,0.13284,0,8,0.0,Call,10/04/23,14.23%
20231012,20231027,spy,350.00,80.5,88.18,68.58%,0.95196,0.00164,-0.23731,0.08777,0.13446,0,10,0.0,Call,09/29/23,14.23%
20231012,20231027,spy,355.00,76.39,83.21,65.21%,0.9491,0.0018,-0.23713,0.09195,0.13599,0,26,0.0,Call,10/06/23,14.23%
20231012,20231027,spy,360.00,68.51,78.23,61.75%,0.94624,0.00199,-0.23556,0.09606,0.13752,0,2,0.0,Call,09/27/23,14.23%
20231012,20231027,spy,365.00,64.04,73.25,58.34%,0.94294,0.00221,-0.23428,0.10072,0.13898,0,2,0.0,Call,10/02/23,14.23%
20231012,20231027,spy,370.00,53.7,68.27,54.95%,0.93929,0.00246,-0.23269,0.10579,0.14037,0,21,0.0,Call,10/04/23,14.23%
20231012,20231027,spy,375.00,55.76,63.3,51.55%,0.93521,0.00276,-0.23075,0.11133,0.14168,0,22,0.0,Call,10/09/23,14.23%
20231012,20231027,spy,380.00,50.05,58.33,48.19%,0.93045,0.00312,-0.22891,0.11765,0.14287,0,1,0.0,Call,09/26/23,14.23%
20231012,20231027,spy,382.00,0.0,56.35,46.91%,0.9281,0.00329,-0.22883,0.1207,0.14326,0,0,0.0,Call,,14.23%
20231012,20231027,spy,384.00,0.0,54.36,45.54%,0.92598,0.00346,-0.22767,0.12344,0.1437,0,0,0.0,Call,,14.23%
20231012,20231027,spy,385.00,39.35,53.37,44.86%,0.92487,0.00356,-0.22706,0.12486,0.14391,0,22,0.0,Call,10/04/23,14.23%
20231012,20231027,spy,386.00,0.0,52.37,44.17%,0.92373,0.00365,-0.22643,0.12631,0.14411,0,0,0.0,Call,,14.23%
20231012,20231027,spy,388.00,42.46,50.39,42.88%,0.921,0.00387,-0.22604,0.12975,0.14444,0,1,0.0,Call,10/09/23,14.23%
20231012,20231027,spy,390.00,43.44,48.41,41.54%,0.91829,0.0041,-0.22507,0.13311,0.14477,0,10,0.0,Call,10/09/23,14.23%
20231012,20231027,spy,392.00,0.0,46.42,40.20%,0.91541,0.00434,-0.22397,0.13664,0.14507,0,0,0.0,Call,,14.23%
20231012,20231027,spy,394.00,32.35,44.4,38.63%,0.91347,0.0046,-0.22007,0.13899,0.14555,0,10,0.0,Call,10/04/23,14.23%
20231012,20231027,spy,395.00,39.31,43.42,37.98%,0.91179,0.00475,-0.21965,0.14102,0.14565,0,62,0.0,Call,10/09/23,14.23%
20231012,20231027,spy,396.00,39.65,42.43,37.32%,0.91004,0.0049,-0.2192,0.1431,0.14574,1,1,1.0,Call,10/11/23,14.23%
